Booking_ID,adults,children,stays_in_weekend_nights,stays_in_week_nights,meal,required_car_parking_spaces,reserved_room_type,lead_time,arrival_date_year,arrival_date_month,arrival_date_day_of_month,market_segment,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,adr,total_of_special_requests,is_canceled
INN00154,2,0,0,2,HB,0,A,273,2017,July,17,Online TA,0,0,0,109.0,0,1
INN00202,2,0,0,2,BB,0,A,80,2017,July,16,Online TA,0,0,0,76.5,1,1
INN00332,2,0,0,2,HB,0,A,273,2017,July,17,Online TA,0,0,0,109.0,0,1
INN00333,2,0,2,1,HB,0,A,110,2017,July,25,Online TA,0,0,0,94.5,0,1
INN00561,2,0,0,2,HB,0,A,273,2017,July,17,Online TA,0,0,0,109.0,0,1
INN00584,1,0,0,2,HB,0,A,257,2017,July,1,Offline TA/TO,0,0,0,80.0,0,0
INN00599,2,0,3,7,BB,0,A,74,2017,July,27,Online TA,0,0,0,55.9,0,0
INN00696,2,0,0,2,HB,0,A,257,2017,July,1,Online TA,0,0,0,101.5,0,1
INN00710,2,0,2,1,BB,0,A,114,2017,July,11,Online TA,0,0,0,76.5,0,1
INN00770,2,0,0,2,HB,0,A,257,2017,July,1,Online TA,0,0,0,101.5,0,1
INN00829,2,0,2,1,HB,0,A,96,2017,July,11,Offline TA/TO,0,0,0,94.5,0,0
INN00892,2,0,2,1,HB,0,A,103,2017,July,18,Online TA,0,0,0,94.5,0,1
INN01041,2,0,2,1,HB,0,A,110,2017,July,25,Online TA,0,0,0,94.5,0,1
INN01073,2,0,2,1,HB,0,A,110,2017,July,25,Online TA,0,0,0,94.5,0,1
INN01075,2,0,2,3,BB,0,A,92,2017,July,5,Online TA,0,0,0,49.74,0,1
INN01102,2,0,2,1,BB,0,A,66,2017,July,11,Online TA,0,0,0,58.9,0,0
INN01120,2,0,0,2,HB,0,A,273,2017,July,17,Online TA,0,0,0,109.0,0,1
INN01133,2,0,0,2,HB,0,A,257,2017,July,1,Online TA,0,0,0,101.5,0,1
INN01156,1,0,1,4,BB,0,A,89,2017,July,6,Online TA,0,0,0,68.0,1,1
INN01337,2,0,2,1,HB,0,A,110,2017,July,25,Online TA,0,0,0,94.5,0,1
INN01356,1,0,0,2,HB,0,A,273,2017,July,17,Offline TA/TO,0,0,0,87.0,0,0
INN01520,2,1,0,2,BB,0,A,69,2017,July,7,Offline TA/TO,0,0,0,76.08,0,0
INN01524,2,0,0,3,BB,0,A,79,2017,July,7,Complementary,0,0,0,37.33,1,0
INN01542,2,0,2,1,BB,0,A,205,2017,July,25,Online TA,0,0,0,76.5,2,0
INN01618,2,0,2,1,BB,0,A,65,2017,July,11,Online TA,0,0,0,76.5,1,1
INN01647,2,0,0,2,HB,0,A,273,2017,July,17,Online TA,0,0,0,109.0,0,1
INN01725,2,0,0,2,HB,0,A,273,2017,July,17,Online TA,0,0,0,109.0,0,1
INN01751,2,0,2,1,BB,0,A,61,2017,July,11,Online TA,0,0,0,55.96,0,0
INN01776,1,0,0,4,BB,0,A,65,2017,July,1,Online TA,0,0,0,68.0,1,1
INN01880,1,0,5,15,BB,0,A,117,2017,July,7,Online TA,0,0,0,48.6,0,1
INN01884,2,0,0,1,HB,0,E,110,2017,July,23,Offline TA/TO,0,0,0,98.2,1,0
INN02006,2,0,0,2,HB,0,A,257,2017,July,1,Online TA,0,0,0,101.5,0,1
INN02065,2,0,0,2,HB,0,A,257,2017,July,1,Online TA,0,0,0,101.5,0,1
INN02094,2,0,0,3,BB,0,A,76,2017,July,7,Online TA,0,0,0,76.5,1,1
INN02109,2,0,2,5,BB,0,A,83,2017,July,6,Online TA,0,0,0,76.5,1,1
INN02202,1,0,5,15,SC,0,A,90,2017,July,7,Online TA,0,0,0,48.6,0,1
INN02342,2,0,2,1,HB,0,A,96,2017,July,11,Online TA,0,0,0,94.5,0,1
INN02487,2,0,0,2,HB,0,A,257,2017,July,1,Online TA,0,0,0,101.5,0,1
INN02491,2,0,2,1,HB,0,A,110,2017,July,25,Online TA,0,0,0,94.5,0,1
INN02526,2,0,2,1,HB,0,A,103,2017,July,18,Online TA,0,0,0,94.5,0,1
INN02539,1,0,0,2,HB,0,A,257,2017,July,1,Offline TA/TO,0,0,0,80.0,0,0
INN02599,2,0,2,1,HB,0,A,96,2017,July,11,Offline TA/TO,0,0,0,94.5,0,0
INN02628,2,0,2,1,HB,0,A,103,2017,July,18,Online TA,0,0,0,94.5,0,1
INN02721,2,0,0,1,BB,0,A,109,2017,July,16,Online TA,0,0,0,76.5,1,1
INN02895,2,0,2,1,HB,0,A,96,2017,July,11,Online TA,0,0,0,94.5,0,1
INN02924,2,0,0,2,HB,0,A,273,2017,July,17,Online TA,0,0,0,109.0,0,1
INN02929,1,0,0,2,HB,0,A,273,2017,July,17,Offline TA/TO,0,0,0,87.0,0,0
INN03284,2,1,0,3,BB,0,A,122,2017,July,29,Online TA,0,0,0,76.5,1,0
INN03366,2,0,0,2,HB,0,A,273,2017,July,17,Online TA,0,0,0,109.0,0,1
INN03403,2,0,1,0,BB,0,A,122,2017,July,13,Online TA,0,0,0,76.5,2,1
INN03496,1,0,2,7,BB,0,A,109,2017,July,15,Online TA,0,0,0,68.0,1,1
INN03623,2,1,0,3,BB,0,A,122,2017,July,29,Online TA,0,0,0,76.5,1,0
INN03706,2,0,2,3,BB,0,A,92,2017,July,9,Online TA,0,0,0,58.9,1,0
INN03757,2,0,1,1,BB,0,A,89,2017,July,27,Online TA,0,0,0,76.5,0,1
INN03779,2,0,0,2,HB,0,A,273,2017,July,17,Online TA,0,0,0,109.0,0,1
INN03872,2,0,0,2,HB,0,A,257,2017,July,1,Online TA,0,0,0,101.5,0,1
INN03899,2,0,0,2,HB,0,A,257,2017,July,1,Online TA,0,0,0,101.5,0,1
INN04137,2,0,1,4,BB,0,A,181,2017,July,1,Online TA,0,0,0,76.5,0,1
INN04192,2,0,0,4,BB,0,A,79,2017,July,15,Online TA,0,0,0,85.5,1,1
INN04264,1,0,0,2,HB,0,A,273,2017,July,17,Offline TA/TO,0,0,0,87.0,0,0
INN04290,2,0,0,4,BB,0,D,92,2017,July,15,Online TA,0,0,0,89.25,1,1
INN04656,2,0,0,2,HB,0,A,257,2017,July,1,Online TA,0,0,0,101.5,0,1
INN04696,2,0,1,0,BB,0,A,122,2017,July,13,Online TA,0,0,0,76.5,2,1
INN04734,2,0,0,3,BB,0,A,82,2017,July,16,Online TA,0,0,0,76.5,0,1
INN05233,1,0,2,3,BB,0,A,78,2017,July,31,Online TA,0,0,0,68.0,0,0
INN05252,2,0,2,1,HB,0,A,96,2017,July,11,Offline TA/TO,0,0,0,94.5,0,0
INN05286,2,0,0,2,HB,0,A,273,2017,July,17,Online TA,0,0,0,109.0,0,1
INN05372,2,0,2,1,BB,0,A,109,2017,July,11,Online TA,0,0,0,76.5,1,1
INN05401,2,0,0,2,HB,0,A,273,2017,July,17,Online TA,0,0,0,109.0,0,1
INN05456,2,0,0,4,BB,0,A,88,2017,July,1,Online TA,0,0,0,76.5,1,1
INN05670,1,0,0,1,BB,0,A,2,2017,July,29,Corporate,0,0,0,65.0,0,0
INN05721,2,0,2,1,HB,0,A,110,2017,July,25,Online TA,0,0,0,94.5,0,1
INN05874,2,0,0,2,HB,0,A,273,2017,July,17,Online TA,0,0,0,109.0,0,1
INN05885,1,0,0,2,HB,0,A,257,2017,July,1,Offline TA/TO,0,0,0,80.0,0,0
INN05974,2,0,2,1,HB,0,A,110,2017,July,25,Online TA,0,0,0,94.5,0,1
INN06075,2,0,0,1,BB,0,A,92,2017,July,31,Online TA,0,0,0,76.5,1,1
INN06082,2,0,0,2,HB,0,A,273,2017,July,17,Online TA,0,0,0,109.0,0,1
INN06283,3,0,0,2,BB,0,A,24,2017,July,9,Online TA,0,0,0,100.0,0,1
INN06297,1,0,2,7,BB,0,A,62,2017,July,15,Online TA,0,0,0,68.0,1,1
INN06451,2,0,0,2,HB,0,A,257,2017,July,1,Online TA,0,0,0,101.5,0,1
INN06510,2,0,2,1,HB,0,A,96,2017,July,11,Offline TA/TO,0,0,0,94.5,0,0
INN06546,2,2,2,3,BB,0,A,67,2017,July,10,Offline TA/TO,0,0,0,106.25,0,0
INN06703,2,0,0,3,BB,0,A,76,2017,July,7,Online TA,0,0,0,76.5,2,0
INN06791,2,0,2,1,HB,0,A,96,2017,July,11,Online TA,0,0,0,94.5,0,1
INN06805,2,0,2,1,HB,0,A,96,2017,July,11,Online TA,0,0,0,94.5,0,1
INN06955,2,0,0,2,HB,0,A,257,2017,July,1,Online TA,0,0,0,101.5,0,1
INN06973,2,0,0,2,HB,0,A,273,2017,July,17,Online TA,0,0,0,109.0,0,1
INN06985,2,0,2,5,SC,0,A,102,2017,July,29,Online TA,0,0,0,46.66,0,0
INN07007,1,0,0,2,HB,0,A,273,2017,July,17,Offline TA/TO,0,0,0,87.0,0,0
INN07026,2,0,2,1,SC,0,A,71,2017,July,5,Online TA,0,0,0,55.8,0,1
INN07200,2,0,0,2,HB,0,A,257,2017,July,1,Online TA,0,0,0,101.5,0,1
INN07237,2,0,2,3,BB,0,A,62,2017,July,2,Online TA,0,0,0,76.5,1,1
INN07285,2,0,0,2,HB,0,A,257,2017,July,1,Online TA,0,0,0,101.5,0,1
INN07288,2,0,2,1,BB,0,A,92,2017,July,4,Online TA,0,0,0,76.5,1,1
